id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,"""Location""",Type,Scheme Name
1440,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,19,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- LAKHNAUR(2013-14) (0006819774)
1441,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,20,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- LAKHNAUR- 3(0005615142)
1442,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,21,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- LAKHNAUR- 3(0005615142)
1443,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,22,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- LAKHNAUR- 3(0005615142)
1444,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,23,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- LAKHNAUR- 3(0005615142)
1445,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,24,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- LAKHNAUR- 3(0005615142)
1446,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,25,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLC QOUTA LAKHNAUR(0006388323)
1447,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,26,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLC QOUTA LAKHNAUR(0006388323)
1448,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,27,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,MLC QOUTA LAKHNAUR(0006388323)
1449,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,28,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702709)
1450,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,29,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702709)
1451,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,30,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702709)
1452,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,31,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702602)
1453,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,32,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702602)
1454,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,33,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702602)
1455,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,34,DIP,DIP,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Lakhnaur Block(0004563311)
1456,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,35,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR(0006557363)
1457,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,36,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 1(0006229956)
1458,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,37,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 1(0006229956)
1459,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,38,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 2(0006233328)
1460,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,39,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 2(0006233328)
1461,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,40,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 2(0006233328)
1462,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,41,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 2(0006233328)
1463,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,42,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 2(0006233328)
1464,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,43,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- LAKHNAUR- 2(0006233328)
1465,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,44,DIP,DIP,Deep tubewell,Ground Water,Location,HandPump,Spot Source (HT) Scheme(0004690598)
1466,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,45,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD LAKHNUR(0005820378)
1467,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,46,DIP,DIP,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD LAKHNUR(0005820378)
1468,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,47,DIP,EAST TOL,Deep tubewell,Ground Water,Location,HandPump,Basudev College Chok(0000046036)
1469,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,48,DIP,EAST TOL,Deep tubewell,Ground Water,Location,HandPump,Duraga Mandir(0000046041)
1470,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,49,DIP,EAST TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702709)
1471,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,50,DIP,EAST TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702709)
1472,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,51,DIP,EAST TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702602)
1473,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,52,DIP,EAST TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR- 1(0005702602)
1474,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,53,DIP,EAST TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC(0006498047)
1475,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,54,DIP,EAST TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC(0006498047)
1476,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,55,DIP,EAST TOL,Deep tubewell,Ground Water,Location,HandPump,New  Prathmik Vidyal Katw akpur(0000046037)
1477,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,56,DIP,EAST TOL,Deep tubewell,Ground Water,Location,HandPump,Sanskrit College(0000046042)
1478,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,57,DIP,EAST TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source (HT) Scheme(0004690598)
1479,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,58,DIP,NORTH TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR(0006539819)
1480,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,59,DIP,NORTH TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR(0006539819)
1481,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,60,DIP,NORTH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974130)
1482,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,61,DIP,SONAR TOL,Deep tubewell,Ground Water,Location,HandPump,Dashrath Sadai(0000046044)
1483,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,62,DIP,SONAR TOL,Deep tubewell,Ground Water,Location,HandPump,Misri Sahu(0000046046)
1484,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,63,DIP,SONAR TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC(0006498047)
1485,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,64,DIP,SONAR TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC(0006498047)
1486,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,65,DIP,SONAR TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source (HT) Scheme(0004690598)
1487,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,66,DIP,SOUTH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974130)
1488,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,67,DIP,WEST TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0001979741)
1489,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,68,DIP,YADAV TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR(0006535106)
1490,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,69,DIP,YADAV TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR(0006535106)
1491,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,70,DIP,YADAV TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC LAKHNAUR(0006539819)
1492,Madhubani,Jhanjharpur,LAKHNAUR,DIP EAST,71,DIP,YADAV TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0001979741)
1493,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,1,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1494,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,2,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 4(0005659590)
1495,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,3,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,MLC QOUTA JHANJHARPUR(0006388330)
1496,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,4,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1497,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,5,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1498,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,6,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1499,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,7,BANAUR,BAUOHR,Deep tubewell,Ground Water,Location,HandPump,Near Gopi Pasw an(0000684003)
1500,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,8,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1501,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,9,BANAUR,BAUOHR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1502,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,10,BANAUR,BAUOHR,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974570)
1503,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,11,IMADPATTI,IMAD PATTI,Deep tubewell,Ground Water,Location,HandPump,Hand tubewell Scheme(0004690569)
1504,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,12,IMADPATTI,IMAD PATTI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 4(0005659590)
1505,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,13,IMADPATTI,IMAD PATTI,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1506,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,14,IMADPATTI,IMAD PATTI,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1507,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,15,IMADPATTI,IMAD PATTI,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Jhanjharpur Block(0004563198)
1508,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,16,IMADPATTI,IMAD PATTI,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1509,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,17,KHAIRA SHIVOTTAR,KHAIRA SHIROTHAR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1510,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,18,KHAIRA SHIVOTTAR,KHAIRA SHIROTHAR,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677768)
1511,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,19,KHAIRA SHIVOTTAR,KHAIRA SHIROTHAR,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677768)
1512,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,20,KHAIRA SHIVOTTAR,KHAIRA SHIROTHAR,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677768)
1513,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,21,KHAIRA SHIVOTTAR,KHAIRA SHIROTHAR,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974556)
1514,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,22,MOTIPUR,MOTI PUR,Deep tubewell,Ground Water,Location,HandPump,Jainagar Spot Source Scheme(0004740607)
1515,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,23,MOTIPUR,MOTI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006538911)
1516,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,24,MOTIPUR,MOTI PUR,Deep tubewell,Ground Water,Location,HandPump,Ram Locan Yadav(0000044171)
1517,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,25,MOTIPUR,MOTI PUR,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0004044694)
1518,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,26,OLI PUR,MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Gulay Saday(0000044161)
1519,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,27,OLI PUR,MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Hand tubewell Scheme(0004690569)
1520,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,28,OLI PUR,MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 4(0005659590)
1521,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,29,OLI PUR,NORTH TOL,Deep tubewell,Ground Water,Location,HandPump,Hand tubewell Scheme(0004690569)
1522,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,30,OLI PUR,NORTH TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
1523,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,31,OLI PUR,NORTH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002679324)
1524,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,32,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1525,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,33,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1526,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,34,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1527,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,35,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1528,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,36,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1529,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,37,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1530,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,38,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1531,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,39,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1532,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,40,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1533,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,41,OLI PUR,OLI PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1534,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,42,OLI PUR,OLI PUR,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974561)
1535,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,43,RAMKHETARI,RAM KHETARI,Deep tubewell,Ground Water,Location,HandPump,Hand tubewell Scheme(0004690569)
1536,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,44,RAMKHETARI,RAM KHETARI,Deep tubewell,Ground Water,Location,PWS,Mini Pipe Water Sapply Scheme Electric(0004914713)
1537,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,45,RAMKHETARI,RAM KHETARI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR-4(0005659590)
1538,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,46,RAMKHETARI,RAM KHETARI,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1539,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,47,RAMKHETARI,RAM KHETARI,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1540,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,48,RAMKHETARI,RAM KHETARI,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Jhanjharpur Block(0004563199)
1541,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,49,RAMKHETARI,RAM KHETARI,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
1542,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,50,RAMKHETARI,RAM KHETARI,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JHANJHARPUR(0005820213)
1543,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,51,RAMKHETARI,RAM KHETARI,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JHANJHARPUR(0005820213)
1544,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,52,SANTNAGAR,KEWAT TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974552)
1545,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,53,SANTNAGAR,NORTH TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1546,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,54,SANTNAGAR,NORTH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677780)
1547,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,55,SANTNAGAR,NORTH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974552)
1548,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,56,SANTNAGAR,SAUT NAGAR,Deep tubewell,Ground Water,Location,HandPump,Mini Pipe Water Sapply Scheme Electric Madhubani(0005017362)
1549,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,57,SANTNAGAR,SAUT NAGAR,Deep tubewell,Ground Water,Location,PWS,Mini Pipe Water Sapply Scheme Electric(0004914739)
1550,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,58,SANTNAGAR,SAUT NAGAR,Deep tubewell,Ground Water,Location,PWS,Mini Pipe Water Sapply Scheme Electric(0004914739)
1551,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,59,SANTNAGAR,SAUT NAGAR,Deep tubewell,Ground Water,Location,PWS,Mini Pipe Water Sapply Scheme Electric(0004914739)
1552,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,60,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1553,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,61,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1554,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,62,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 4(0005659590)
1555,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,63,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1556,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,64,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
1557,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,65,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
1558,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,66,SANTNAGAR,SAUT NAGAR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
1559,Madhubani,Jhanjharpur,JHANJHARPUR,SAUT NAGAR,67,SANTNAGAR,SAUT NAGAR,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974552)
1560,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,1,PARSA,DHANUK TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
1561,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,2,PARSA,DHANUK TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0001975385)
1562,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,3,PARSA,MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,Anganw adi T/Well Jhanjarpur(0004960032)
1563,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,4,PARSA,MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,Anganw adi T/Well Jhanjarpur(0004960032)
1564,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,5,PARSA,MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0001975385)
1565,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,6,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,Anganw adi T/Well Jhanjarpur(0004960032)
1566,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,7,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,Anganw adi T/Well Jhanjarpur(0004960032)
1567,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,8,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,Anganw adi T/Well Jhanjarpur(0004960032)
1568,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,9,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,Anganw adi T/Well Jhanjarpur(0004960032)
1569,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,10,PARSA,PARASA,Deep tubewell,Ground Water,Location,HandPump,Bhunashor Shah(0000044502)
1570,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,11,PARSA,PARASA,Deep tubewell,Ground Water,Location,HandPump,Laxmi Saday(0000044515)
1571,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,12,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1572,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,13,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1573,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,14,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
1574,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,15,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 3(0005659071)
1575,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,16,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 3(0005659071)
1576,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,17,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 3(0005659071)
1577,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,18,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1578,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,19,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1579,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,20,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1580,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,21,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1581,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,22,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1582,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,23,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
1583,Madhubani,Jhanjharpur,JHANJHARPUR,PARASA,24,PARSA,PARASA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
